x,y,z_true,layer
4697.4951677930885,2601.2162780249414,569.1570325322418,2
4697.496721208193,2601.2170922756422,569.1569473531678,3
4697.4943424993935,2601.217140420617,519.1570745650814,4
4697.493360694656,2601.215984126273,519.157129996776,5
4697.495908234853,2601.2162988460323,519.1569928447836,6
4697.493660909962,2601.217492393064,469.15711017495164,7
4697.4958935251,2601.217674693622,469.1569902102767,8
4697.495703868631,2601.216198945223,469.15700403292635,9
4474.135330327577,2739.723159003066,578.5047876946282,0
4474.1364294584055,2739.721406836398,578.5047795653952,1
4474.138080332386,2739.7222138994234,578.5046970278527,2
4474.137208026016,2739.723822671759,578.5046990172509,3
4474.136108620014,2739.722585509542,528.5047682930602,4
4474.13680915137,2739.7219262616927,528.5047537554638,5
4474.138280606671,2739.7221655051703,528.504690006931,6
4474.137290434323,2739.722730176751,478.5047180639541,7
4474.136387185515,2739.7208184597466,478.50479328922086,8
4474.13570732905,2739.7196913128246,478.5048435337858,9
2989.5019502625555,1534.0260933744476,568.7894834820922,0
2989.499672801802,1534.0269197695134,568.7895588376488,1
2989.500201462123,1534.028012320026,568.7895203343514,2
2989.500754528914,1534.0266135053748,568.7895216350795,3
2989.499726933712,1534.0274791627637,518.7895475740484,4
2989.4996453642993,1534.0288039283894,518.78952908509,5
2989.5003850303774,1534.0279314605993,518.789514493686,6
2989.500556936694,1534.0283700566708,468.789500610285,7
2989.500075076984,1534.0258997508654,468.78955982602656,8
2989.5002937433774,1534.0265452259196,468.78954073353555,9
4609.370646498903,1504.5494704256175,565.0418267712703,0
4609.372413398656,1504.5489053331755,565.0419161704837,1
4609.3714839485965,1504.5505862765433,565.0418787079883,2
4609.3714158687635,1504.5514857447129,565.0418813304069,3
4609.37174062523,1504.5471232988396,515.0418683250534,4
4609.371928457205,1504.5492652199837,515.0418930496396,5
4609.372464868338,1504.54955724295,515.0419233946631,6
4609.371036659601,1504.5476597633624,465.0418348585904,7
4609.370966092327,1504.5480335411446,465.0418337158061,8
4609.370594592135,1504.5494726400032,465.04182404551887,9
442.46418016410183,2394.885931571855,569.6291912113628,0
442.4613143765354,2394.8859815029937,569.6290734606353,1
442.46370689108414,2394.8849271174213,569.6291566472212,2
442.4623762424308,2394.8855515885202,569.6291109493592,3
442.4617253612844,2394.886185180759,519.6290934948818,4
442.4623893114489,2394.8859564327695,519.6291175334479,5
442.46162276741967,2394.885099442025,519.6290730443577,6
442.4632326409553,2394.8851640671733,469.62914057504156,7
442.4642372234487,2394.8851372641398,469.62918171281535,8
442.46273494432324,2394.886469491157,469.6291394840139,9
979.9128937299931,1949.8900315244834,555.4861972982266,0
979.9127864394114,1949.8930549173988,555.4863981618342,1
979.9137602375802,1949.894350532581,555.4864855856276,2
979.9137478481274,1949.8919768845985,555.4863277613099,3
979.9158542056786,1949.8937984261836,505.4864516471891,4
979.9163735993027,1949.893000699526,505.4863992982351,5
979.9153361582519,1949.8923848602446,505.4863569841408,6
979.9150904568022,1949.891241147579,455.48628062165653,7
979.9134938968426,1949.8917889588379,455.4863149317214,8
979.9141419111035,1949.891339105246,455.4862858804652,9
226.13714094013778,2105.9015870783187,553.7979186910329,0
226.13653295957664,2105.902109303191,553.7979119615421,1
226.13530286357621,2105.9004381136506,553.7978276923163,2
226.13572773036972,2105.898765236493,553.7977985172629,3
226.1363618720045,2105.9005100256018,503.7978648375881,4
226.13795800243358,2105.9012625847945,503.7979375079361,5
226.135420365866,2105.902485865676,503.79788464693155,6
226.13766558638585,2105.9012138708135,453.7979265038177,7
226.1362180685915,2105.8996723338732,453.7978383489479,8
226.13607234591427,2105.9017205217297,453.7978865453057,9
1626.6535384026276,2387.379551551832,550.1783294296467,0
1626.6511649668998,2387.37688869087,550.1784643471475,1
1626.6517947025686,2387.376239868938,550.1784347687355,2
1626.6519769840359,2387.377860705717,550.1784179084477,3
1626.6511877798198,2387.376413605236,500.1784653476153,4
1626.6521674164283,2387.3774756074636,500.17840983061683,5
1626.6504838994858,2387.37513604609,500.1785075978466,6
1626.6516263014166,2387.3797805599,450.17842722889566,7
1626.6533150755363,2387.377551212047,450.17835015323686,8
1626.6510516042613,2387.3784770825596,450.17846291970585,9
1943.3854500619707,2670.016327244599,535.5757744460718,0
1943.3872145276885,2670.017252385923,535.5757274755017,1
1943.3863482933334,2670.015821778949,535.575733522796,2
1943.3855704648233,2670.015198572345,535.5757504764931,3
1943.3862219685182,2670.016392818206,485.57574798867944,4
1943.3873620320362,2670.0152222737483,485.5756868311387,5
1943.387941135979,2670.015754329098,485.57567539494346,6
1943.3864270801157,2670.01527824102,435.5757212358366,7
1943.3840242071497,2670.0169094980956,435.57583557272267,8
1943.387185291307,2670.0157441251417,435.5757022426508,9
1356.7452258601968,1013.9859864938252,544.5235680709073,0
1356.7435963236228,1013.98494150193,544.5235074845231,1
1356.7459531341592,1013.9842162651843,544.5236392855929,2
1356.7454524274117,1013.9841139728028,544.5236163477946,3
1356.745625299462,1013.9854349131251,494.5235988753613,4
1356.7435437376637,1013.9866352939619,494.5234714097393,5
1356.744424277903,1013.9846603021705,494.52355430847,6
1356.7453594386768,1013.9866191919568,444.52356223312603,7
1356.7441430476606,1013.9855322344573,444.5235230690437,8
1356.74558768598,1013.9861636602147,444.523582607327,9
4143.687722201203,1126.748490891993,542.661429503441,0
4143.686718169426,1126.748944063715,542.6613897592238,1
4143.686473620635,1126.7459365693485,542.6614540231496,2
4143.687982319451,1126.7497618546731,542.6614068736428,3
4143.685182827211,1126.7478481891274,492.66137140814476,4
4143.688164913908,1126.7509154153017,492.66138478946954,5
4143.687566553354,1126.7481299168908,492.6614335691991,6
4143.687362863206,1126.750232796251,442.66137781472094,7
4143.686899795468,1126.7480587278253,442.66141600134733,8
4143.687063016125,1126.747904591224,442.6614243707388,9
1783.7667561382623,281.9474442010655,548.9134549764115,0
1783.7669565472195,281.9455671691049,548.913413704126,1
1783.7663416566775,281.9442563317983,548.9134125229368,2
1783.7675165777234,281.94574168541,548.9133963516092,3
1783.7664529880328,281.9490126301748,498.9134944319762,4
1783.7669322208546,281.9450677315569,498.91340556595156,5
1783.7662071103503,281.9469679683162,498.91346647143104,6
1783.766746738357,281.9443812446287,448.9133999475904,7
1783.767552696881,281.9451513785215,448.91338435721235,8
1783.7685067657226,281.9468995706727,448.9133810252425,9
1404.672101115008,1734.8417040048835,549.9670787909895,0
1404.6726162924142,1734.841275762197,549.9670831868069,1
1404.673033169721,1734.8395766318667,549.9670586639118,2
1404.6719048870714,1734.8414529493393,549.9670685184019,3
1404.6722136615717,1734.8400193400587,499.9670467196282,4
1404.6715933143244,1734.8408465875875,499.9670478948708,5
1404.674610961823,1734.8393554556076,499.96709476332177,6
1404.6725726563604,1734.8418352090773,449.96709367563085,7
1404.6724687955125,1734.840875360318,449.96707107053436,8
1404.6714860433756,1734.8408512956191,449.9670452261331,9
2713.480228646977,107.82780712022193,541.5089177650129,0
2713.481603177294,107.82941095386828,541.5089977198032,1
2713.4809954244156,107.82714718654285,541.5089420210884,2
2713.480610175544,107.82646822393345,541.508916608851,3
2713.4807542750855,107.82652598881612,491.5089235463951,4
2713.4805842522183,107.82813898776186,491.50893736303306,5
2713.479409248677,107.82796126878739,491.5088846321902,6
2713.4817329063094,107.82670332169927,441.50896784837323,7
2713.478293936343,107.82621356823917,441.5088139147973,8
2713.4817127857887,107.82679852216395,441.5089682311786,9
704.6201255715808,1396.7935496224593,522.9192766789397,0
704.6219654938396,1396.7946011309486,522.9192938157189,1
704.620885941714,1396.7936875729686,522.9192768175737,2
704.6207331156642,1396.793131987196,522.9192644327154,3
704.6227402495026,1396.7937320769113,472.91927032230547,4
704.622342032334,1396.7955757134323,472.91931510015695,5
704.6221231847113,1396.7936227770679,472.9192702717331,6
704.6215286039035,1396.7940302017741,422.91928222618355,7
704.6202211719525,1396.7943787566621,422.9192957001437,8
704.619945834022,1396.795242076769,422.9193170295545,9
4010.984439152901,1627.9341052823859,549.0748600027978,0
4010.98518705807,1627.9336452177563,549.0748419239153,1
4010.9854904639997,1627.9334292190733,549.0748329103558,2
4010.985775067496,1627.9325581430496,549.0747862211479,3
4010.9850301497777,1627.935843051729,499.07496590663186,4
4010.9839034388738,1627.9332263777594,499.0748038327467,5
4010.985417678048,1627.934083704512,499.07486954369426,6
4010.9852544002974,1627.93439330986,449.07488545436723,7
4010.985538491667,1627.9350138225718,449.07492407440935,8
4010.985313588855,1627.9336628650753,449.07484432660107,9
372.7538909725553,859.6256562667882,539.0215419486733,0
372.75308576510776,859.6227818555485,539.0216855348489,1
372.7543254795234,859.6236360036893,539.0216237635825,2
372.7510457293081,859.6246038065303,539.02164322393,3
372.7526830706682,859.6236658515709,489.0216537946071,4
372.7535503791847,859.623946884533,489.0216246978146,5
372.7539278506713,859.6233208984827,489.02164541143213,6
372.7537315046523,859.6234968381756,439.0216413130793,7
372.753957209335,859.6243717523372,439.0215979783959,8
372.75228296015206,859.6248423669693,439.02160895764104,9
4934.434147039141,1772.5005897648307,574.7032329570492,0
4934.4350502899,1772.501619890709,574.7032171004341,1
4934.434459536604,1772.4994323902363,574.7032773614933,2
4934.434663582981,1772.4994785272495,574.7032799284491,3
4934.435482944488,1772.498165396424,524.7033396201147,4
4934.433629320167,1772.4987139041107,524.7032844098803,5
4934.435633310178,1772.5014923204049,524.7032329839758,6
4934.434578553368,1772.499612885309,474.7032737969705,7
4934.434753054749,1772.5009435853349,474.70323343573443,8
4934.433755649452,1772.500020076015,474.70324389225004,9
3861.224821680917,91.50125091131822,598.0892329947603,0
3861.224036064904,91.50175086324086,598.089213616249,1
3861.2211432509944,91.50142769246781,598.0891830754875,2
3861.223192407604,91.49891918425143,598.0892563378399,3
3861.224357685887,91.50212347569345,548.089210661697,4
3861.2237090347726,91.5017026916955,548.0892103831777,5
3861.2254587615453,91.50206473160188,548.0892257138561,6
3861.2254864478164,91.50149194463935,498.08923686749245,7
3861.223921916926,91.49914785133639,498.0892612639524,8
3861.223600420799,91.49990657055298,498.08924288295896,9
993.5805786135795,112.0443903618308,581.1114077596663,0
993.5785308756688,112.04511773301928,581.1114300269791,1
993.5784512733084,112.04626129868367,581.1114075122254,2
993.5777850215003,112.04476085509849,581.1114511725764,3
993.5776652002763,112.04324622513202,531.1114851192104,4
993.5777959017711,112.04452921084619,531.111455829275,5
993.5779783686376,112.04387382666337,531.1114662254023,6
993.5770013533984,112.04448314207062,481.11147135130443,7
993.576902950488,112.04532630360694,481.1114554785644,8
993.578490110615,112.04310869614378,481.11147288964673,9
27.610276408934947,2467.800929822569,546.8475363626064,0
27.610904792522415,2467.8030224294207,546.8475737044814,1
27.60871044554235,2467.8017970050537,546.847433996575,2
27.610425485216428,2467.802353319051,546.8475438027142,3
27.610798814640233,2467.800930009643,496.84757006889504,4
27.61026656407633,2467.800885953118,496.8475357945372,5
27.611661625150596,2467.801703290623,496.847624555572,6
27.61248680869775,2467.801621318161,446.84767792338204,7
27.609877211245085,2467.8001682645818,446.8475117711506,8
27.60878247833574,2467.8000978430314,446.8474412447559,9
4077.307409400822,1080.572432958812,542.3021802654212,0
4077.305561083469,1080.5728192721028,542.3021287501144,1
4077.306659213119,1080.5720710268006,542.3021762272136,2
4077.3087544947994,1080.5728210731045,542.3021959892872,3
4077.306873743523,1080.5710330415632,492.3022145069116,4
4077.3049904587697,1080.5712050804693,492.3021692236999,5
4077.306931143932,1080.5709370542615,492.3022188383936,6
4077.307011017204,1080.5720010856717,442.3021859158047,7
4077.306917418189,1080.5712742312078,442.3022075830065,8
4077.307310928843,1080.5723661744382,442.30218036226637,9
3534.285628839008,381.1829488880341,579.1971900988668,0
3534.286620649953,381.1815568052773,579.1972823951918,1
3534.287427452509,381.1817711717856,579.1972965624535,2
3534.2876723747195,381.18182507981953,579.1973013683062,3
3534.286106800711,381.18189945917953,529.1972516994389,4
3534.285575511878,381.1816465153601,529.1972474257593,5
3534.286686008095,381.18132983879707,529.1972945936066,6
3534.286590700574,381.17965610660883,479.19736747472837,7
3534.2861705131777,381.18163080055547,479.1972657348414,8
3534.2868790944776,381.18051028051343,479.1973373717692,9
3645.0371059127774,1566.728913989565,546.9815194036629,0
3645.036809662137,1566.730207358775,546.9815795006848,1
3645.0351939776265,1566.7315554753056,546.981665542918,2
3645.0346465681046,1566.7306993185866,546.9816390745391,3
3645.0368407872543,1566.729109544204,496.9815324354811,4
3645.0372326702363,1566.7295301178985,496.98154323562096,5
3645.036128898566,1566.730040486252,496.98158462103174,6
3645.035705896195,1566.7305909726863,446.98161551617335,7
3645.036633693657,1566.72803163244,446.98149047913614,8
3645.037144545179,1566.728117672425,446.9814849767756,9
3856.352765975933,2309.9817860009694,590.6088951521048,0
3856.3506424632983,2309.9802484815445,590.608816379997,1
3856.35062772506,2309.980444374802,590.6088228841518,2
3856.3514253954445,2309.981438956365,590.60886670889,3
3856.3530437384748,2309.982054979643,540.6089077722245,4
3856.351171261702,2309.9804500739588,540.608829808082,5
3856.3500499915363,2309.979853425766,540.6087955598542,6
3856.3526982813614,2309.982274878656,490.6089110012473,7
3856.3504990808565,2309.9800668315734,490.6088084043589,8
3856.3517070239714,2309.9809394569916,490.6088531457857,9
370.22244906693186,647.4635065515739,549.5878914441136,0
370.2227848311047,647.4630680382586,549.5879154501977,1
370.2238049546998,647.4630889127993,549.5879172924868,2
370.2228222845613,647.4629728807256,549.5879205575201,3
370.2231703074926,647.4627124794996,499.58793524124343,4
370.22299987438913,647.4646811376999,499.58783132016714,5
370.22381958989973,647.4627870102114,499.5879331961429,6
370.22395562485633,647.4627486710397,449.5879356023489,7
370.2244317950894,647.4634521327217,449.58790001539967,8
370.2231513683078,647.4635302074553,449.58789222458694,9
1792.3270718452109,1868.670300689532,555.7477719280735,0
1792.3274487963565,1868.6715704000956,555.7477313137751,1
1792.3303752363624,1868.673658757147,555.7476811330398,2
1792.3292807724645,1868.6719283014759,555.7477323012575,3
1792.3268416636288,1868.670884783201,505.74775033631124,4
1792.327854937611,1868.6708066094027,505.74776030600265,5
1792.3284745775443,1868.6709553664232,505.7477596947089,6
1792.3266634215527,1868.672175367257,455.7477050089256,7
1792.3275699783371,1868.671666703865,455.7477289005214,8
1792.3307168040326,1868.6705080724093,455.74779111745056,9
579.3427673381258,256.0421089770821,574.4311677962875,0
579.3463985852835,256.0443533287582,574.4311593341632,1
579.3440680760541,256.0428916805272,574.43116567962,2
579.3448323151918,256.04228903294967,574.4312101727595,3
579.3479419689955,256.0408920109756,524.4313457942797,4
579.34555136531,256.0428626744757,524.4312029347179,5
579.3463834119734,256.04249296445744,524.4312390468275,6
579.345605676188,256.04200333273656,474.43124124406575,7
579.3455667525898,256.04205178902845,474.43123821337326,8
579.3459191975384,256.0420253709679,474.43124790605896,9
4315.517506478362,155.04513424300941,591.0701794349773,0
4315.518255428218,155.0451121120995,591.0701544998102,1
4315.5153563455,155.0464254273238,591.0702237514756,2
4315.516223645667,155.04450973948445,591.0702368583103,3
4315.516533716674,155.04653794391626,541.0701812809014,4
4315.514993703754,155.04830125435674,541.0701943965121,5
4315.518185434777,155.04538674473721,541.0701507759533,6
4315.517074483967,155.04544905989795,491.0701871083912,7
4315.517650500396,155.04580872140906,491.07015956394184,8
4315.517684982434,155.04525308650435,491.0701707350472,9
3116.4904367993695,1594.0637434311604,563.3951853661627,0
3116.4904392295093,1594.065028474541,563.3951790983904,1
3116.491227694512,1594.0609543158093,563.3951712328525,2
3116.491290038566,1594.0640894406388,563.3951539762737,3
3116.490615429033,1594.063506185991,513.3951802846024,4
3116.4917582505095,1594.0648422309062,513.3951340427552,5
3116.489861260122,1594.064301756731,513.3952027302689,6
3116.489662481055,1594.0625150862793,463.3952182521847,7
3116.490007420565,1594.0647570979163,463.3951954474145,8
3116.491587262835,1594.0644077898642,463.39514208988703,9
1654.4908493590328,1621.9058810086067,558.0837667107007,0
1654.4894827816506,1621.9057967528643,558.0837114617867,1
1654.4909246727711,1621.9061191216492,558.0837669796649,2
1654.4913131766173,1621.9060731341667,558.0837835179111,3
1654.4904757114534,1621.9064349805578,508.08374474422885,4
1654.4900977419866,1621.9044829556683,508.083752395043,5
1654.489961196282,1621.9046199276747,508.08374514603656,6
1654.4894490849708,1621.9052203116487,458.08371692834555,7
1654.4893318433249,1621.9050568687899,458.0837140457113,8
1654.488230648579,1621.905578124027,458.0836625211561,9
317.7917526355935,1912.2888874059886,548.9804091297488,0
317.7924106757866,1912.2906420647573,548.9804890214784,1
317.79014387025376,1912.2889417698411,548.980398088218,2
317.7909822877684,1912.2887645915184,548.9803975285906,3
317.79258090496006,1912.289510668481,498.98044244035884,4
317.79148691527683,1912.287700632255,498.9803565826508,5
317.79238684814834,1912.2884652362247,498.98039648336646,6
317.79181136274843,1912.2899818715575,448.98045604382276,7
317.793112088714,1912.2883956742205,448.9803995496979,8
317.7887319179623,1912.2898883441644,448.98042652648667,9
1554.9134090894925,2178.2752401143375,554.0557587802421,0
1554.9118182377263,2178.2735095317994,554.0558150796029,1
1554.9124157009076,2178.273027621785,554.0557941962256,2
1554.9120849360804,2178.274506638144,554.055805478688,3
1554.9126687882185,2178.2767608280237,504.05578444386595,4
1554.912000994278,2178.273492204359,504.0558086617051,5
1554.9115830039987,2178.27223209208,504.05582363929966,6
1554.91091386518,2178.273591885547,454.0558468394205,7
1554.911084489913,2178.274153522857,454.05584071468525,8
1554.9107861583786,2178.2751221986523,454.0558509750596,9
1625.9166103408002,2927.556229087283,550.591470314906,0
1625.9162822390188,2927.556393578288,550.5914794903499,1
1625.917435232,2927.5553712573883,550.5914449816191,2
1625.9159520172461,2927.555934661575,550.591485541596,3
1625.915264262812,2927.555419129744,500.59150038901436,4
1625.9161339128618,2927.557112776785,500.5914869256344,5
1625.9168726950643,2927.5564319775153,500.59146468296416,6
1625.9174610316975,2927.556101015816,450.59144804641306,7
1625.9170005985852,2927.556135165851,450.59145991986304,8
1625.9168754960847,2927.5556556289466,450.5914606539758,9
3648.028452873162,1548.9009106244237,546.1883526293838,0
3648.0323144384565,1548.901971118988,546.1883234949373,1
3648.031857087805,1548.9022810343076,546.1883445674309,2
3648.0309803479113,1548.9012422192934,546.1883188917151,3
3648.030274038425,1548.9007288307298,496.1883112963963,4
3648.03150746147,1548.9022487880231,496.18834978551865,5
3648.030752244045,1548.900594714321,496.1882969479882,6
3648.0308922182794,1548.901646110335,446.1883368782277,7
3648.0294478355045,1548.8987487226327,446.1882465918455,8
3648.030341153471,1548.89982419116,446.1882734407296,9
3187.786848635868,968.8692710434191,561.9193560482415,0
3187.7869035276567,968.8708712912724,561.9193433591997,1
3187.7876835208303,968.8697192980975,561.9193197635799,2
3187.78797898321,968.8682799906201,561.9193174043698,3
3187.7883958878533,968.8693430594514,511.91929378042335,4
3187.788027256683,968.8683469665049,511.9193150370559,5
3187.7858030172997,968.8702367133959,511.9193914748742,6
3187.7877331855916,968.8685167721835,461.9193256680341,7
3187.7864871129846,968.8705442585223,461.9193621355152,8
3187.786167364173,968.8710614966911,461.9193715131999,9
4436.062812260898,2385.5592226980366,582.3616590118484,0
4436.063384263157,2385.5591874935417,582.3616337724678,1
4436.0631687676305,2385.558421513205,582.3616352095844,2
4436.063753800808,2385.557582118655,582.3616010735409,3
4436.064453705978,2385.558071092544,532.3615757015888,4
4436.063484281717,2385.557589956736,532.3616128753281,5
4436.061150547974,2385.5583932783484,532.36172268349,6
4436.066125497054,2385.5593689103985,482.36151644296774,7
4436.063693621253,2385.5583214152816,482.361611348387,8
4436.063735347525,2385.559131425226,482.36161792404994,9
2361.0734449969314,812.4978681079174,573.5102308990042,0
2361.075341191062,812.4974719719485,573.5102140641344,1
2361.0750642854855,812.4967734028804,573.5101672148417,2
2361.0752986709826,812.4973456003564,573.5102056249616,3
2361.0742717690355,812.4961801844498,523.5101247889959,4
2361.074727666042,812.4983028063742,523.5102653147775,5
2361.073386702671,812.495286260957,523.510062322651,6
2361.0747905705875,812.4968046739245,473.5101679559267,7
2361.074799151411,812.4969977394206,473.5101805817426,8
2361.0744026074917,812.4982436496613,473.5102599178929,9
597.96962878753,1316.9134336198836,522.755586951147,0
597.9711264367484,1316.9126189280971,522.7555550051394,1
597.971053837104,1316.915923587074,522.7555842339322,2
597.9712505779968,1316.914492817814,522.7555688151115,3
597.9699695267433,1316.9136457555003,472.7555830525263,4
597.9708544951282,1316.9139444018115,472.7555707881739,5
597.9725113353035,1316.914819807969,472.75555050836715,6
597.9701182335516,1316.9145086216868,422.7555878810852,7
597.9717279132569,1316.9154022659468,422.7555685443309,8
597.972810232195,1316.9132470227164,422.75553217797034,9
3566.223125257464,235.36788644893895,586.096078840695,0
3566.223702095116,235.3696103851723,586.0960434127308,1
3566.2249234494916,235.36906807577424,586.0961078178467,2
3566.2236162674517,235.36929578479013,586.0960506160442,3
3566.2231009720736,235.37123356551956,536.0959666116718,4
3566.2223284539477,235.36932876737677,536.0960006250384,5
3566.225959721194,235.36915082664243,536.0961444097561,6
3566.22374607594,235.36878658137505,486.0960724777898,7
3566.2237557232934,235.37051687527256,486.09601530377734,8
3566.2217242530637,235.37067746049917,486.0959328352076,9
3803.923819127335,76.0519635940433,597.4390483158303,0
3803.9248138400667,76.0528187996423,597.4390541025397,1
3803.9236449601353,76.0526924190386,597.4390334679489,2
3803.9272673941105,76.05086707236794,597.4391323262,3
3803.9254327906547,76.05156826419473,547.4390857748117,4
3803.9256689716935,76.05224939414995,547.4390796206477,5
3803.924601597578,76.0527181186574,547.43905157983,6
3803.927047432597,76.0520393425808,497.43910960929327,7
3803.9259628424293,76.05093697341466,497.43910597508716,8
3803.9242866481104,76.05270265265041,497.4390457272559,9
2806.38747196351,2887.945599647124,547.2129204672071,0
2806.385674789451,2887.9452433251804,547.2128487590455,1
2806.3847374397474,2887.9458485491014,547.2128394724975,2
2806.3868701805436,2887.944791943442,547.2128719909563,3
2806.3855178053336,2887.9455099120046,497.21285307577614,4
2806.385551127745,2887.94517790116,497.21284237111473,5
2806.3880875692707,2887.944997008074,497.2129192752382,6
2806.385629507329,2887.944596491969,447.21282428334547,7
2806.386732039453,2887.945062809602,447.21287707879134,8
2806.385338474443,2887.9465653378074,447.21288469320297,9
3854.83731937581,2507.9397611130516,593.9438412131552,0
3854.834033232854,2507.941369050307,593.9437948055333,1
3854.8352151429795,2507.9411521622164,593.9438111317168,2
3854.8339296689874,2507.9412541339557,593.9437935102873,3
3854.834688600876,2507.9410923007363,543.9438040165356,4
3854.835914045873,2507.9394075971977,543.9438224188398,5
3854.835492736492,2507.9410478550744,543.9438150201246,6
3854.836005667258,2507.940945949598,493.9438221132241,7
3854.83787621339,2507.9387972950058,493.9438497751089,8
3854.8375169853803,2507.9404658925546,493.9438431940662,9
2468.9770830379052,2087.9212879674683,543.9607566150569,0
2468.977792701563,2087.923539931206,543.9606164098495,1
2468.977854272833,2087.924129436024,543.9605782770179,2
2468.9765306462637,2087.9226061921463,543.9606633936396,3
2468.9767294285093,2087.9229819129764,493.9606409276542,4
2468.9788687093437,2087.9221975193004,493.9607172573652,5
2468.975377608097,2087.9228172292405,493.96063620462775,6
2468.9784185605054,2087.923022575849,443.9606577086065,7
2468.9792176041456,2087.9215472274145,443.96076412444955,8
2468.978662038059,2087.9238107886063,443.9606085787188,9
2613.6623683223866,1226.8591528946356,586.6520074497381,0
2613.6636427301396,1226.8587517201365,586.6519751235526,1
2613.664494586454,1226.8583460142454,586.6519531228628,2
2613.6634712018913,1226.8588673952272,586.6519796505771,3
2613.6630596640316,1226.8577474176807,536.6519865221559,4
2613.664826283253,1226.8576844487745,536.651943118414,5
2613.6648132224714,1226.8592958341026,536.6519480383818,6
2613.6624211032417,1226.8581556781573,486.6520033113751,7
2613.6653410193735,1226.8578520772785,486.65193100286683,8
2613.663682505708,1226.8592953037028,486.6519757022171,9
2137.7058751832574,519.8827086736513,552.3701850719967,0
2137.7044942825532,519.884382582399,552.3702938015688,1
2137.706830692412,519.8839390705881,552.37026144713,2
2137.705177110891,519.8821519468157,552.3701509922519,3
2137.704261348342,519.8834827266426,502.3702371060446,4
2137.705510190969,519.8843618111302,502.37029065509796,5
2137.7057422428406,519.8814571322356,502.3701058747172,6
2137.706143740366,519.88196215191,452.37013720625174,7
2137.7047078214764,519.8832104127436,452.37021901858014,8
2137.7070874602377,519.8860701310933,452.37039624596747,9
127.09624044353508,469.31094481663945,552.6173509276305,0
127.09616822612442,469.312015668684,552.6173281800332,1
127.09531305285039,469.31292322461405,552.6172870819973,2
127.09586379123513,469.31162575634727,552.6173273738108,3
127.096299644728,469.3115495998688,502.6173408283054,4
127.09647266097642,469.3105107600716,502.61736572533664,5
127.095075418722,469.3100278590252,502.6173366898748,6
127.09607322170656,469.3119069497617,452.6173276771515,7
127.0960914933421,469.3128025056915,452.6173108151735,8
127.09562812445712,469.31179675491376,452.61731758183606,9
539.4560432656461,750.7283073940835,543.2292351718675,0
539.4578305042799,750.7295435958966,543.2291484513471,1
539.4568409995746,750.728622894534,543.2292118309817,2
539.4556170927756,750.7283374645851,543.2292347236258,3
539.4580253496858,750.7292696988021,493.229165575572,4
539.4576356322436,750.7287442674732,493.22920112651786,5
539.4571420296809,750.7280341726465,493.22924905486025,6
539.4578337949425,750.7291154667304,443.22917628391724,7
539.4576269853703,750.7281684589433,443.2292386059435,8
539.4549816236024,750.7297916464977,443.22914239612714,9
157.14544959621526,1647.6791313425974,542.3059632855983,0
157.14662191258319,1647.6796021057216,542.3059398618757,1
157.1469883700553,1647.680611124311,542.3059473852741,2
157.14661200299446,1647.6786281626503,542.3059233524589,3
157.14714037765665,1647.6802553688926,492.30593716881293,4
157.14555915653202,1647.680137506829,492.3059776695399,5
157.14415219843835,1647.680402771173,492.30602008228595,6
157.14489906216306,1647.6786414480757,442.30596965543896,7
157.14440607448503,1647.6811068067366,442.3060253803686,8
157.14529917027755,1647.6815278460715,442.30600861068064,9
3182.051520517439,2143.7860607422294,563.084541717196,0
3182.050939794462,2143.789003911807,563.0845262255067,1
3182.051900420724,2143.7872198128903,563.0845606013921,2
3182.052216337128,2143.788269882923,563.0845765495958,3
3182.053173717718,2143.7892165994167,513.0846185389493,4
3182.051696550256,2143.7864420525007,513.084550025557,5
3182.0516428537408,2143.7880283806935,513.084552321146,6
3182.051092559976,2143.786810949272,463.0845262763461,7
3182.052400106784,2143.787719447835,463.0845825324569,8
3182.0520891158976,2143.7870096048523,463.08456775160766,9
1571.7796749809193,1980.5912059200493,553.8837435183543,0
1571.7807955800445,1980.5931654025285,553.8837289986292,1
1571.7780591937712,1980.5912006423334,553.8837584095019,2
1571.7784088523783,1980.5914801292593,553.88375459051,3
1571.7798219436636,1980.590680507974,503.8837432910998,4
1571.7789835218202,1980.5911261958215,503.88375005688926,5
1571.7801126489628,1980.5921994975308,503.8837373582507,6
1571.7791836440801,1980.5923069740659,453.8837456832743,7
1571.7793587015487,1980.5918584980834,453.88374503233695,8
1571.7815788337236,1980.5934706142455,453.88372113114985,9
2542.852156242277,839.8025205702464,575.12496951555,0
2542.8542672200683,839.8005425745398,575.1248414545553,1
2542.8542746011576,839.803228769747,575.1249980123058,2
2542.8523332787076,839.8007733350075,575.1248665844813,3
2542.8544734849806,839.8019623331394,525.1249229796309,4
2542.854007299789,839.802031427045,525.1249298225306,5
2542.8538465194347,839.8003643657003,525.1248336052768,6
2542.8545031412204,839.802860427821,475.12497515847895,7
2542.8532264327696,839.8016473608787,475.12491214666557,8
2542.851924716011,839.8022050925846,475.12495252143606,9
4537.832941687907,2864.595779798565,573.5117627868102,0
4537.833493983825,2864.5955079123514,573.5117515797557,1
4537.832934236391,2864.5948223252435,573.5117838383841,2
4537.832346078314,2864.5956676353244,573.5117836877233,3
4537.832594938387,2864.5954724626536,523.5117802180139,4
4537.832238157869,2864.5966680367537,523.5117652786905,5
